# energy(eV) n_real
3.159769999999999968e+01 8.355242078506555092e-01
3.161129999999999995e+01 8.358233673462960311e-01
3.162480000000000047e+01 8.360626178706518363e-01
3.163840000000000074e+01 8.363615847823571148e-01
3.165200000000000102e+01 8.366006813882678195e-01
3.166560000000000130e+01 8.368397096812683067e-01
3.167909999999999826e+01 8.370786121792510581e-01
3.169269999999999854e+01 8.373175040711432482e-01
3.170629999999999882e+01 8.375562746381011170e-01
3.171979999999999933e+01 8.377949814679055418e-01
3.173339999999999961e+01 8.380336246076588447e-01
3.174699999999999989e+01 8.383318484544549642e-01
3.176060000000000016e+01 8.385703473956206411e-01
3.177410000000000068e+01 8.388683890097543561e-01
3.178770000000000095e+01 8.391663565445288686e-01
3.180130000000000123e+01 8.394046269422293927e-01
3.181490000000000151e+01 8.397024042132106292e-01
3.182839999999999847e+01 8.399405268170131444e-01
3.184199999999999875e+01 8.402381141836526846e-01
3.185559999999999903e+01 8.404761082129417193e-01
3.186909999999999954e+01 8.407734870850085418e-01
3.188269999999999982e+01 8.410113296223094004e-01
3.189630000000000010e+01 8.413085382385792066e-01
3.190990000000000038e+01 8.415462148751455818e-01
3.192340000000000089e+01 8.418432346632418461e-01
3.193700000000000117e+01 8.420807750627968824e-01
3.195060000000000144e+01 8.423775959107923095e-01
3.196420000000000172e+01 8.426149856752529477e-01
3.197769999999999868e+01 8.429116288642571897e-01
3.199129999999999896e+01 8.432081676933027570e-01
3.200489999999999924e+01 8.434453174416212118e-01
3.201839999999999975e+01 8.436824067812618289e-01
3.203199999999999648e+01 8.439786747956118385e-01
3.204560000000000031e+01 8.442156143472987484e-01
3.205919999999999703e+01 8.444524874176281282e-01
3.207269999999999754e+01 8.446892940625293500e-01
3.208630000000000138e+01 8.449852090429750273e-01
3.209989999999999810e+01 8.452218664347486143e-01
3.211350000000000193e+01 8.454584575823235193e-01
3.212700000000000244e+01 8.456949825412976018e-01
3.214059999999999917e+01 8.459314413671901178e-01
3.215420000000000300e+01 8.461678341154430516e-01
3.216770000000000351e+01 8.464041608414213380e-01
3.218130000000000024e+01 8.466404216004118632e-01
3.219489999999999696e+01 8.468766164476250191e-01
3.220850000000000080e+01 8.471127454381943700e-01
3.222200000000000131e+01 8.473488086271757647e-01
3.223559999999999803e+01 8.475848060695493347e-01
3.224920000000000186e+01 8.478207378202180511e-01
3.226279999999999859e+01 8.480566039340088347e-01
3.227629999999999910e+01 8.482924044656725560e-01
3.228990000000000293e+01 8.485281394698835911e-01
3.230349999999999966e+01 8.487638090012403769e-01
3.231710000000000349e+01 8.489405182159993624e-01
3.233059999999999690e+01 8.491760733010118578e-01
3.234420000000000073e+01 8.494115630629262004e-01
3.235779999999999745e+01 8.496469875560574980e-01
3.237129999999999797e+01 8.498823468346460297e-01
3.238490000000000180e+01 8.500588235291300920e-01
3.239849999999999852e+01 8.502940688125575353e-01
3.241210000000000235e+01 8.505292490302156505e-01
3.242560000000000286e+01 8.507643642360631642e-01
3.243919999999999959e+01 8.509406580088658689e-01
3.245280000000000342e+01 8.511756595736603703e-01
3.246640000000000015e+01 8.514105962746479905e-01
3.247990000000000066e+01 8.515867562658103740e-01
3.249349999999999739e+01 8.518215795842604132e-01
3.250710000000000122e+01 8.520563381863467400e-01
3.252060000000000173e+01 8.522323646999706570e-01
3.253419999999999845e+01 8.524670101770560615e-01
3.254780000000000229e+01 8.526429519082354691e-01
3.256139999999999901e+01 8.528774844236999275e-01
3.257489999999999952e+01 8.531119524628696382e-01
3.258850000000000335e+01 8.532877612116525068e-01
3.260210000000000008e+01 8.535221165451478686e-01
3.261569999999999681e+01 8.536978408256028494e-01
3.262919999999999732e+01 8.539320816083677546e-01
3.264280000000000115e+01 8.541077215433660053e-01
3.265639999999999787e+01 8.543418519538885647e-01
3.266989999999999839e+01 8.545174076635302374e-01
3.268350000000000222e+01 8.547514258543240651e-01
3.269709999999999894e+01 8.549268974596598847e-01
3.271070000000000277e+01 8.551023330572778969e-01
3.272420000000000329e+01 8.553361912137238399e-01
3.273780000000000001e+01 8.555115428794632937e-01
3.275139999999999674e+01 8.557452892070163131e-01
3.276500000000000057e+01 8.559205570612263836e-01
3.277850000000000108e+01 8.561541917201596075e-01
3.279209999999999781e+01 8.563293758829015889e-01
3.280570000000000164e+01 8.565045242145542526e-01
3.281920000000000215e+01 8.567379996241557549e-01
3.283279999999999887e+01 8.569130644353603055e-01
3.284640000000000271e+01 8.570880934886448976e-01
3.285999999999999943e+01 8.573214099741123251e-01
3.287349999999999994e+01 8.574963556773870232e-01
3.288709999999999667e+01 8.576712656956626546e-01
3.290070000000000050e+01 8.579044235810885377e-01
3.291429999999999723e+01 8.580792504192138459e-01
3.292779999999999774e+01 8.582540416450130660e-01
3.294140000000000157e+01 8.584287972802402411e-01
3.295499999999999829e+01 8.586617494683222995e-01
3.296849999999999881e+01 8.588364221433555379e-01
3.298210000000000264e+01 8.590110593001698547e-01
3.299569999999999936e+01 8.591856609604235917e-01
3.300930000000000319e+01 8.594184079946158850e-01
3.302279999999999660e+01 8.595929269136641793e-01
3.303640000000000043e+01 8.597674104081869384e-01
3.304999999999999716e+01 8.599418584997475801e-01
3.306360000000000099e+01 8.601162712098870955e-01
3.307710000000000150e+01 8.602906485601247155e-01
3.309069999999999823e+01 8.605230967266364051e-01
3.310430000000000206e+01 8.606973916540004987e-01
3.311789999999999878e+01 8.608716512930367770e-01
3.313139999999999930e+01 8.610458756651702128e-01
3.314500000000000313e+01 8.612200647918044627e-01
3.315859999999999985e+01 8.613942186943212009e-01
3.317210000000000036e+01 8.615683373940804524e-01
3.318569999999999709e+01 8.617424209124209256e-01
3.319930000000000092e+01 8.619164692706596798e-01
3.321289999999999765e+01 8.621484790916237317e-01
3.322639999999999816e+01 8.623224454924038884e-01
3.324000000000000199e+01 8.624963768039839440e-01
3.325359999999999872e+01 8.626702730475879211e-01
3.326720000000000255e+01 8.628441342444184148e-01
3.328070000000000306e+01 8.630179604156567041e-01
3.329429999999999978e+01 8.631917515824626408e-01
3.330789999999999651e+01 8.633655077659750932e-01
3.332139999999999702e+01 8.635392289873112803e-01
3.333500000000000085e+01 8.637129152675673271e-01
3.334859999999999758e+01 8.638865666278181532e-01
3.336220000000000141e+01 8.640601830891179169e-01
3.337570000000000192e+01 8.642337646724987943e-01
3.338929999999999865e+01 8.644073113989723112e-01
3.340290000000000248e+01 8.645808232895291212e-01
3.341649999999999920e+01 8.647543003651383398e-01
3.342999999999999972e+01 8.649277426467485430e-01
3.344360000000000355e+01 8.651011501552867689e-01
3.345720000000000027e+01 8.652167358529305741e-01
3.347070000000000078e+01 8.653900854527973863e-01
3.348429999999999751e+01 8.655634003352959960e-01
3.349790000000000134e+01 8.657366805212772798e-01
3.351149999999999807e+01 8.659099260315704649e-01
3.352499999999999858e+01 8.660831368869850166e-01
3.353860000000000241e+01 8.662563131083085288e-01
3.355219999999999914e+01 8.664294547163087223e-01
3.356580000000000297e+01 8.666025617317317797e-01
3.357930000000000348e+01 8.667179472008179619e-01
3.359290000000000020e+01 8.668909966079934026e-01
3.360649999999999693e+01 8.670640114778147556e-01
3.361999999999999744e+01 8.672369918309527081e-01
3.363360000000000127e+01 8.674099376880575196e-01
3.364719999999999800e+01 8.675828490697587991e-01
3.366080000000000183e+01 8.676981041814024742e-01
3.367430000000000234e+01 8.678709581498852410e-01
3.368789999999999907e+01 8.680437776978762177e-01
3.370150000000000290e+01 8.682165628459295181e-01
3.371509999999999962e+01 8.683893136145790503e-01
3.372860000000000014e+01 8.685044617041410842e-01
3.374219999999999686e+01 8.686771552193599533e-01
3.375580000000000069e+01 8.688498144098322218e-01
3.376930000000000121e+01 8.690224392960171906e-01
3.378289999999999793e+01 8.691950298983537326e-01
3.379650000000000176e+01 8.693100712634127536e-01
3.381009999999999849e+01 8.694826047713661854e-01
3.382359999999999900e+01 8.696551040498754492e-01
3.383720000000000283e+01 8.697700845625814248e-01
3.385079999999999956e+01 8.699425268372618092e-01
3.386440000000000339e+01 8.701149349367588437e-01
3.387789999999999679e+01 8.702873088813831703e-01
3.389150000000000063e+01 8.704022058795577443e-01
3.390509999999999735e+01 8.705745229444749045e-01
3.391870000000000118e+01 8.707468059085832213e-01
3.393220000000000169e+01 8.708616422830895987e-01
3.394579999999999842e+01 8.710338684574785439e-01
3.395940000000000225e+01 8.712060605849800687e-01
3.397290000000000276e+01 8.713208364316785692e-01
3.398649999999999949e+01 8.714929718592112629e-01
3.400010000000000332e+01 8.716650732936359613e-01
3.401370000000000005e+01 8.717797887081346619e-01
3.402720000000000056e+01 8.719518335321050362e-01
3.404079999999999728e+01 8.721238444166058423e-01
3.405440000000000111e+01 8.722384994942610215e-01
3.406799999999999784e+01 8.724104538575863099e-01
3.408149999999999835e+01 8.725250712730263647e-01
3.409510000000000218e+01 8.726969691708570398e-01
3.410869999999999891e+01 8.728688332160794427e-01
3.412219999999999942e+01 8.729833904490966745e-01
3.413580000000000325e+01 8.731551981177229083e-01
3.414939999999999998e+01 8.732697177848317560e-01
3.416299999999999670e+01 8.734414691323053592e-01
3.417649999999999721e+01 8.736131867136621709e-01
3.419010000000000105e+01 8.737276463521111980e-01
3.420369999999999777e+01 8.738993077008357924e-01
3.421730000000000160e+01 8.740137298692737255e-01
3.423080000000000211e+01 8.741853350405734968e-01
3.424439999999999884e+01 8.742997197757756966e-01
3.425800000000000267e+01 8.744712688247681109e-01
3.427150000000000318e+01 8.745856161634490977e-01
3.428509999999999991e+01 8.747571091451613601e-01
3.429869999999999663e+01 8.748714191239761462e-01
3.431230000000000047e+01 8.750428560933457556e-01
3.432580000000000098e+01 8.751571287488891793e-01
3.433939999999999770e+01 8.753285097607640397e-01
3.435300000000000153e+01 8.754427451295715423e-01
3.436659999999999826e+01 8.756140702387097408e-01
3.438009999999999877e+01 8.757282683572570336e-01
3.439370000000000260e+01 8.758995376183273951e-01
3.440729999999999933e+01 8.760136985230311257e-01
3.442079999999999984e+01 8.761849119906139904e-01
3.443439999999999657e+01 8.762990357178306322e-01
3.444800000000000040e+01 8.764701934464170785e-01
3.446159999999999712e+01 8.765842800324450401e-01
3.447509999999999764e+01 8.767553820764375505e-01
3.448870000000000147e+01 8.768694315575152887e-01
3.450229999999999819e+01 8.770404779712279719e-01
3.451590000000000202e+01 8.771544903835355456e-01
3.452940000000000254e+01 8.772684879784523604e-01
3.454299999999999926e+01 8.774394566008527629e-01
3.455660000000000309e+01 8.775534171775527525e-01
3.457009999999999650e+01 8.777243302996675656e-01
3.458370000000000033e+01 8.778382538941897906e-01
3.459729999999999706e+01 8.779521627059188038e-01
3.461090000000000089e+01 8.781229982183589300e-01
3.462440000000000140e+01 8.782368700982667864e-01
3.463799999999999812e+01 8.784076502399098541e-01
3.465160000000000196e+01 8.785214852238959482e-01
3.466519999999999868e+01 8.786353054595517076e-01
3.467869999999999919e+01 8.788060081724521355e-01
3.469230000000000302e+01 8.789197915623472301e-01
3.470589999999999975e+01 8.790904390334364216e-01
3.471949999999999648e+01 8.792041856133306910e-01
3.473299999999999699e+01 8.793179174792242758e-01
3.474660000000000082e+01 8.794884877018003255e-01
3.476019999999999754e+01 8.796021828076600046e-01
3.477369999999999806e+01 8.797158632194828076e-01
3.478730000000000189e+01 8.798863562983574305e-01
3.480089999999999861e+01 8.800000000000000044e-01
3.481450000000000244e+01 8.801136290275249907e-01
3.482800000000000296e+01 8.802840450672726469e-01
3.484159999999999968e+01 8.803976374343582822e-01
3.485520000000000351e+01 8.805112151472007653e-01
3.486880000000000024e+01 8.806247782114695610e-01
3.488230000000000075e+01 8.807950953541917594e-01
3.489589999999999748e+01 8.809086218218095121e-01
3.490950000000000131e+01 8.810221336606702813e-01
3.492300000000000182e+01 8.811923740024081297e-01
3.493659999999999854e+01 8.813058492941028277e-01
3.495020000000000238e+01 8.814193099768123929e-01
3.496379999999999910e+01 8.815327560561773135e-01
3.497729999999999961e+01 8.817028978062847466e-01
3.499090000000000344e+01 8.818163074019440550e-01
3.500450000000000017e+01 8.819297024139736152e-01
3.501809999999999690e+01 8.820997676000146281e-01
3.503159999999999741e+01 8.822131261775694178e-01
3.504520000000000124e+01 8.823264701911643915e-01
3.505879999999999797e+01 8.824397996464120597e-01
3.507229999999999848e+01 8.826097665446491769e-01
3.508590000000000231e+01 8.827230596285563502e-01
3.509949999999999903e+01 8.828363381737296400e-01
3.511310000000000286e+01 8.829496021857645705e-01
3.512660000000000338e+01 8.830628516702534458e-01
3.514020000000000010e+01 8.832326986700616001e-01
3.515379999999999683e+01 8.833459118601274529e-01
3.516740000000000066e+01 8.834591105421912838e-01
3.518090000000000117e+01 8.835722947218297429e-01
3.519449999999999790e+01 8.836854644046148177e-01
3.520810000000000173e+01 8.838551917593739926e-01
3.522160000000000224e+01 8.839683252243825118e-01
3.523519999999999897e+01 8.840814442120136230e-01
3.524880000000000280e+01 8.841945487278237703e-01
3.526239999999999952e+01 8.843076387773656233e-01
3.527590000000000003e+01 8.844772467395640714e-01
3.528949999999999676e+01 8.845903006477066066e-01
3.530310000000000059e+01 8.847033401089881011e-01
3.531669999999999732e+01 8.848163651289457921e-01
3.533019999999999783e+01 8.849293757131129201e-01
3.534380000000000166e+01 8.850423718670197282e-01
3.535739999999999839e+01 8.852118390532290881e-01
3.537100000000000222e+01 8.853247991556545404e-01
3.538450000000000273e+01 8.854377448471462131e-01
3.539809999999999945e+01 8.855506761332182508e-01
3.541170000000000329e+01 8.856635930193810236e-01
3.542519999999999669e+01 8.857764955111419036e-01
3.543880000000000052e+01 8.858893836140039335e-01
3.545239999999999725e+01 8.860022573334674911e-01
3.546600000000000108e+01 8.861715409558128531e-01
3.547950000000000159e+01 8.862843787408192231e-01
3.549309999999999832e+01 8.863972021616494112e-01
3.550670000000000215e+01 8.865100112237875862e-01
3.552029999999999887e+01 8.866228059327145861e-01
3.553379999999999939e+01 8.867355862939075850e-01
3.554740000000000322e+01 8.868483523128404267e-01
3.556099999999999994e+01 8.869611039949834019e-01
3.557450000000000045e+01 8.870738413458036931e-01
3.558809999999999718e+01 8.871865643707641524e-01
3.560170000000000101e+01 8.872992730753248569e-01
3.561529999999999774e+01 8.874683092933516315e-01
3.562879999999999825e+01 8.875809822207774147e-01
3.564240000000000208e+01 8.876936408468858453e-01
3.565599999999999881e+01 8.878062851771211239e-01
3.566960000000000264e+01 8.879189152169245647e-01
3.568310000000000315e+01 8.880315309717330408e-01
3.569669999999999987e+01 8.881441324469806498e-01
3.571029999999999660e+01 8.882567196480981586e-01
3.572379999999999711e+01 8.883692925805123375e-01
3.573740000000000094e+01 8.884818512496469589e-01
3.575099999999999767e+01 8.885943956609223537e-01
3.576460000000000150e+01 8.887069258197551891e-01
3.577810000000000201e+01 8.888194417315589124e-01
3.579169999999999874e+01 8.889319434017430854e-01
3.580530000000000257e+01 8.890444308357146053e-01
3.581889999999999930e+01 8.891569040388765943e-01
3.583239999999999981e+01 8.892693630166284002e-01
3.584599999999999653e+01 8.893818077743663730e-01
3.585960000000000036e+01 8.894942383174833100e-01
3.587310000000000088e+01 8.896066546513689000e-01
3.588669999999999760e+01 8.897190567814089457e-01
3.590030000000000143e+01 8.898314447129860305e-01
3.591389999999999816e+01 8.899438184514796291e-01
3.592739999999999867e+01 8.900561780022651082e-01
3.594100000000000250e+01 8.901685233707153921e-01
3.595459999999999923e+01 8.902808545621994085e-01
3.596820000000000306e+01 8.903931715820825321e-01
3.598169999999999646e+01 8.905054744357274732e-01
3.599530000000000030e+01 8.906177631284927232e-01
3.600889999999999702e+01 8.907300376657338870e-01
3.602239999999999753e+01 8.908422980528034607e-01
3.603600000000000136e+01 8.909545442950498328e-01
3.604959999999999809e+01 8.910667763978186162e-01
3.606320000000000192e+01 8.911789943664516489e-01
3.607670000000000243e+01 8.912911982062876604e-01
3.609029999999999916e+01 8.914033879226620494e-01
3.610390000000000299e+01 8.915155635209066620e-01
3.611749999999999972e+01 8.916277250063503468e-01
3.613100000000000023e+01 8.917398723843181774e-01
3.614459999999999695e+01 8.918520056601317858e-01
3.615820000000000078e+01 8.919641248391103616e-01
3.617179999999999751e+01 8.920201791439473782e-01
3.618529999999999802e+01 8.921322771876376567e-01
3.619890000000000185e+01 8.922443611477742786e-01
3.621249999999999858e+01 8.923564310296643320e-01
3.622599999999999909e+01 8.924684868386109082e-01
3.623960000000000292e+01 8.925805285799147670e-01
3.625319999999999965e+01 8.926925562588723384e-01
3.626680000000000348e+01 8.928045698807773878e-01
3.628029999999999688e+01 8.929165694509202389e-01
3.629390000000000072e+01 8.930285549745875517e-01
3.630749999999999744e+01 8.931405264570632108e-01
3.632110000000000127e+01 8.931965069345042529e-01
3.633460000000000178e+01 8.933084573650917903e-01
3.634819999999999851e+01 8.934203937676820084e-01
3.636180000000000234e+01 8.935323161475470233e-01
3.637530000000000285e+01 8.936442245099556203e-01
3.638889999999999958e+01 8.937561188601731432e-01
3.640250000000000341e+01 8.938679992034617161e-01
3.641610000000000014e+01 8.939798655450803544e-01
3.642960000000000065e+01 8.940357934669057594e-01
3.644319999999999737e+01 8.941476388158725586e-01
3.645680000000000121e+01 8.942594701763018072e-01
3.647039999999999793e+01 8.943712875534410855e-01
3.648389999999999844e+01 8.944830909525343099e-01
3.649750000000000227e+01 8.945948803788225101e-01
3.651109999999999900e+01 8.947066558375431633e-01
3.652459999999999951e+01 8.947625383307014069e-01
3.653820000000000334e+01 8.948742928478836678e-01
3.655180000000000007e+01 8.949860334105779192e-01
3.656539999999999679e+01 8.950977600240098697e-01
3.657889999999999731e+01 8.952094726934026747e-01
3.659250000000000114e+01 8.953211714239756036e-01
3.660609999999999786e+01 8.953770155638349770e-01
3.661970000000000169e+01 8.954886933959579354e-01
3.663320000000000221e+01 8.956003573022958131e-01
3.664679999999999893e+01 8.957120072880568884e-01
3.666040000000000276e+01 8.958236433584458869e-01
3.667390000000000327e+01 8.958794561770014875e-01
3.668750000000000000e+01 8.959910713840846253e-01
3.670109999999999673e+01 8.961026726887940663e-01
3.671470000000000056e+01 8.962142600963232120e-01
3.672820000000000107e+01 8.963258336118623548e-01
3.674179999999999779e+01 8.963816151617567396e-01
3.675540000000000163e+01 8.964931678490360989e-01
3.676899999999999835e+01 8.966047066572870872e-01
3.678249999999999886e+01 8.967162315916891169e-01
3.679610000000000269e+01 8.968277426574179367e-01
3.680969999999999942e+01 8.968834929911465581e-01
3.682319999999999993e+01 8.969949832635630838e-01
3.683679999999999666e+01 8.971064596802321711e-01
3.685040000000000049e+01 8.972179222463180226e-01
3.686399999999999721e+01 8.973293709669821760e-01
3.687749999999999773e+01 8.973850901368931599e-01
3.689110000000000156e+01 8.974965180990954750e-01
3.690469999999999828e+01 8.976079322287653373e-01
3.691830000000000211e+01 8.977193325310534044e-01
3.693180000000000263e+01 8.977750274985375478e-01
3.694539999999999935e+01 8.978864070694020372e-01
3.695900000000000318e+01 8.979977728257458880e-01
3.697259999999999991e+01 8.981091247727081006e-01
3.698610000000000042e+01 8.981647955692763086e-01
3.699969999999999715e+01 8.982761268117949172e-01
3.701330000000000098e+01 8.983874442577657327e-01
3.702680000000000149e+01 8.984987479123162091e-01
3.704039999999999822e+01 8.985543945694104417e-01
3.705400000000000205e+01 8.986656775464388902e-01
3.706759999999999877e+01 8.987769467448526450e-01
3.708109999999999928e+01 8.988325761786783996e-01
3.709470000000000312e+01 8.989438247187641062e-01
3.710829999999999984e+01 8.990550594930211137e-01
3.712189999999999657e+01 8.991662805065590014e-01
3.713539999999999708e+01 8.992218858546536797e-01
3.714900000000000091e+01 8.993330862366845091e-01
3.716259999999999764e+01 8.994442728707543466e-01
3.717609999999999815e+01 8.994998610338968970e-01
3.718970000000000198e+01 8.996110270555824906e-01
3.720329999999999870e+01 8.997221793420454583e-01
3.721690000000000254e+01 8.998333178983759506e-01
3.723040000000000305e+01 8.998888820293313717e-01
3.724399999999999977e+01 9.000000000000000222e-01
3.725759999999999650e+01 9.001111042532470297e-01
3.727120000000000033e+01 9.001666512374250084e-01
3.728470000000000084e+01 9.002777349240621563e-01
3.729829999999999757e+01 9.003888049059695087e-01
3.731190000000000140e+01 9.004443347592341329e-01
3.732540000000000191e+01 9.005553841935541870e-01
3.733899999999999864e+01 9.006664199358161982e-01
3.735260000000000247e+01 9.007219326740077969e-01
3.736619999999999919e+01 9.008329478876757612e-01
3.737969999999999970e+01 9.009439494219382283e-01
3.739330000000000354e+01 9.009994450608723726e-01
3.740690000000000026e+01 9.011104260855048453e-01
3.742049999999999699e+01 9.012213934433647156e-01
3.743399999999999750e+01 9.012768719988325516e-01
3.744760000000000133e+01 9.013878188659971702e-01
3.746119999999999806e+01 9.014987520790029851e-01
3.747469999999999857e+01 9.015542135667715673e-01
3.748830000000000240e+01 9.016651263079880074e-01
3.750189999999999912e+01 9.017760254076396809e-01
3.751550000000000296e+01 9.018314698434514165e-01
3.752900000000000347e+01 9.019423484901902821e-01
3.754260000000000019e+01 9.020532135079393221e-01
3.755619999999999692e+01 9.021086409075127488e-01
3.756980000000000075e+01 9.022194854911967932e-01
3.758330000000000126e+01 9.022749026765622959e-01
3.759689999999999799e+01 9.023857268374759766e-01
3.761050000000000182e+01 9.024965373894794363e-01
3.762409999999999854e+01 9.025519375637061081e-01
3.763759999999999906e+01 9.026627277117406090e-01
3.765120000000000289e+01 9.027181176868002144e-01
3.766479999999999961e+01 9.028288874421331878e-01
3.767830000000000013e+01 9.029396436085856958e-01
3.769189999999999685e+01 9.029950165975446641e-01
3.770550000000000068e+01 9.031057523900509754e-01
3.771909999999999741e+01 9.032164746061710492e-01
3.773259999999999792e+01 9.032718306246463325e-01
3.774620000000000175e+01 9.033825324855466743e-01
3.775979999999999848e+01 9.034378783292186244e-01
3.777340000000000231e+01 9.035485598461213685e-01
3.778690000000000282e+01 9.036592278065885830e-01
3.780049999999999955e+01 9.037145567047152328e-01
3.781410000000000338e+01 9.038252043398655733e-01
3.782759999999999678e+01 9.038805230781333799e-01
3.784120000000000061e+01 9.039911503991617803e-01
3.785479999999999734e+01 9.040464589831653797e-01
3.786840000000000117e+01 9.041570660012562266e-01
3.788190000000000168e+01 9.042676594902638865e-01
3.789549999999999841e+01 9.043229511629127249e-01
3.790910000000000224e+01 9.044335243676010494e-01
3.792269999999999897e+01 9.044888059008800996e-01
3.793619999999999948e+01 9.045993588324059420e-01
3.794980000000000331e+01 9.046546302318911881e-01
3.796340000000000003e+01 9.047651629014016317e-01
3.797690000000000055e+01 9.048756820690894154e-01
3.799049999999999727e+01 9.049309365912958647e-01
3.800410000000000110e+01 9.050414355155238511e-01
3.801769999999999783e+01 9.050966799187808443e-01
3.803119999999999834e+01 9.052071586106685830e-01
3.804480000000000217e+01 9.052623929005335635e-01
3.805839999999999890e+01 9.053728513711905013e-01
3.807200000000000273e+01 9.054280755532159164e-01
3.808550000000000324e+01 9.055385138137415080e-01
3.809909999999999997e+01 9.055937278934742540e-01
3.811269999999999669e+01 9.057041459549580731e-01
3.812619999999999720e+01 9.058145505565693423e-01
3.813980000000000103e+01 9.058697478114610124e-01
3.815339999999999776e+01 9.059801322324899653e-01
3.816700000000000159e+01 9.060353193998564869e-01
3.818050000000000210e+01 9.061456836513650526e-01
3.819409999999999883e+01 9.062008607367353363e-01
3.820770000000000266e+01 9.063112048297758960e-01
3.822129999999999939e+01 9.063663718386731905e-01
3.823479999999999990e+01 9.064766957842876893e-01
3.824839999999999662e+01 9.065318527222304690e-01
3.826200000000000045e+01 9.066421565314508602e-01
3.827550000000000097e+01 9.066973034039530477e-01
3.828909999999999769e+01 9.068075870878011813e-01
3.830270000000000152e+01 9.068627239003707041e-01
3.831629999999999825e+01 9.069729874698584382e-01
3.832979999999999876e+01 9.070281142279990050e-01
3.834340000000000259e+01 9.071383576941279836e-01
3.835699999999999932e+01 9.071934744033379738e-01
3.837060000000000315e+01 9.073036977771004041e-01
3.838409999999999656e+01 9.073588044428730903e-01
3.839770000000000039e+01 9.074690077352502993e-01
3.841129999999999711e+01 9.075241043630741800e-01
3.842490000000000094e+01 9.076342875850382796e-01
3.843840000000000146e+01 9.076893741803965243e-01
3.845199999999999818e+01 9.077995373429091908e-01
3.846560000000000201e+01 9.078546139112804170e-01
3.847910000000000252e+01 9.079647570252933342e-01
3.849269999999999925e+01 9.080198235721508304e-01
3.850630000000000308e+01 9.081299466486060235e-01
3.851989999999999981e+01 9.081850031794183042e-01
3.853340000000000032e+01 9.082400563727631715e-01
3.854699999999999704e+01 9.083501527494779459e-01
3.856060000000000088e+01 9.084051959340611049e-01
3.857419999999999760e+01 9.085152722987104301e-01
3.858769999999999811e+01 9.085703054799886269e-01
3.860130000000000194e+01 9.086803618434811103e-01
3.861489999999999867e+01 9.087353850269065392e-01
3.862839999999999918e+01 9.088454214001410181e-01
3.864200000000000301e+01 9.089004345911601002e-01
3.865559999999999974e+01 9.090104509850258641e-01
3.866919999999999646e+01 9.090654541890808016e-01
3.868269999999999698e+01 9.091204540653563537e-01
3.869630000000000081e+01 9.092304438369845920e-01
3.870989999999999753e+01 9.092854337335444237e-01
3.872350000000000136e+01 9.093954035511725431e-01
3.873700000000000188e+01 9.094503834734469772e-01
3.875059999999999860e+01 9.095603333479314045e-01
3.876420000000000243e+01 9.096153033013461009e-01
3.877770000000000294e+01 9.097252332435326050e-01
3.879129999999999967e+01 9.097801932335084496e-01
3.880490000000000350e+01 9.098351499035415291e-01
3.881850000000000023e+01 9.099450532861859120e-01
3.883200000000000074e+01 9.099999999999998090e-01
3.884559999999999746e+01 9.101098834756162770e-01
3.885920000000000130e+01 9.101648202386203312e-01
3.887279999999999802e+01 9.102746838180220124e-01
3.888629999999999853e+01 9.103296106356202344e-01
3.889990000000000236e+01 9.103845341392832191e-01
3.891349999999999909e+01 9.104943712072028905e-01
3.892699999999999960e+01 9.105492847726585071e-01
3.894060000000000343e+01 9.106591019695569056e-01
3.895420000000000016e+01 9.107140056021978403e-01
3.896779999999999688e+01 9.107689059250978492e-01
3.898129999999999740e+01 9.108786966440700628e-01
3.899490000000000123e+01 9.109335870413384217e-01
3.900849999999999795e+01 9.110433579144299188e-01
3.902210000000000178e+01 9.110982383914481009e-01
3.903560000000000230e+01 9.111531155629113421e-01
3.904919999999999902e+01 9.112628599915614247e-01
3.906280000000000285e+01 9.113177272499420889e-01
3.907630000000000337e+01 9.114274518577986095e-01
3.908990000000000009e+01 9.114823092084672895e-01
3.910349999999999682e+01 9.115371632577576877e-01
3.911710000000000065e+01 9.116468614545875093e-01
3.913060000000000116e+01 9.117017056033184241e-01
3.914419999999999789e+01 9.117565464530540398e-01
3.915780000000000172e+01 9.118662182579196918e-01
3.917139999999999844e+01 9.119210492142397761e-01
3.918489999999999895e+01 9.120307012376281941e-01
3.919850000000000279e+01 9.120855223058854655e-01
3.921209999999999951e+01 9.121403400793102190e-01
3.922570000000000334e+01 9.122499657440388265e-01
3.923919999999999675e+01 9.123047736365298421e-01
3.925280000000000058e+01 9.123595782365635509e-01
3.926639999999999731e+01 9.124691775616313727e-01
3.927989999999999782e+01 9.125239722878517590e-01
3.929350000000000165e+01 9.125787637239867189e-01
3.930709999999999837e+01 9.126883367283707971e-01
3.932070000000000221e+01 9.127431182978045232e-01
3.933420000000000272e+01 9.128526715741155373e-01
3.934779999999999944e+01 9.129074432821762120e-01
3.936140000000000327e+01 9.129622117042961449e-01
3.937500000000000000e+01 9.130717386930775614e-01
3.938850000000000051e+01 9.131264972609216546e-01
3.940209999999999724e+01 9.131812525451887819e-01
3.941570000000000107e+01 9.132907532653551375e-01
3.942920000000000158e+01 9.133454987024350880e-01
3.944279999999999831e+01 9.134002408582997390e-01
3.945640000000000214e+01 9.135097153287424776e-01
3.946999999999999886e+01 9.135644476444998441e-01
3.948349999999999937e+01 9.136191766814004689e-01
